CustomerID,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,IsFraud,FraudRiskScore,FraudLabel,NetCashFlow
715,TX042034,AC00220,367.08,8/15/24 12:00 AM,Debit,Fresno,D000217,164.75.163.220,M025,Branch,69,Retired,253,1,4046.58,0,6.5,Legitimate,-367.08
650,TX042035,AC00299,22.67,7/28/24 12:00 AM,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,58,Doctor,164,1,10788.89,0,18.8,Legitimate,-22.67
656,TX042036,AC00084,3.66,5/19/23 12:00 AM,Debit,Fort Worth,D000389,45.64.74.86,M004,ATM,78,Retired,108,1,7561.33,0,26.5,Legitimate,-3.66
326,TX042037,AC00189,352.82,1/11/25 12:00 AM,Credit,Fresno,D000679,46.150.175.171,M035,ATM,28,Student,48,1,1982.9,0,34.8,Legitimate,352.82
750,TX042038,AC00468,262.22,6/1/23 12:00 AM,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,28,Engineer,85,5,2797.26,1,89.7,Suspected Fraud,-262.22
906,TX042039,AC00319,269.94,2/27/20 12:00 AM,Debit,Indianapolis,D000435,92.214.76.157,M005,Branch,56,Retired,225,1,3014.75,0,10.3,Legitimate,-269.94
899,TX042040,AC00130,418.26,2/24/25 12:00 AM,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,0,20.8,Legitimate,418.26
969,TX042041,AC00301,197.8,8/13/24 12:00 AM,Debit,Oklahoma City,D000150,196.244.194.198,M088,Branch,80,Retired,267,1,2929.51,0,4.6,Legitimate,-197.8
91,TX042042,AC00465,116.05,7/19/22 12:00 AM,Debit,Phoenix,D000673,48.89.167.189,M098,ATM,56,Doctor,277,4,7487.79,1,48.2,Suspected Fraud,-116.05
961,TX042043,AC00470,497.14,4/27/22 12:00 AM,Credit,Indianapolis,D000600,106.244.1.47,M036,Online,69,Doctor,124,2,12991.03,0,39.3,Legitimate,497.14
382,TX042044,AC00424,235.38,5/15/25 12:00 AM,Credit,Baltimore,D000006,177.116.108.246,M080,ATM,40,Engineer,136,1,5711.71,0,22.6,Legitimate,235.38
980,TX042045,AC00407,200.89,7/22/22 12:00 AM,Debit,New York,D000546,162.151.179.167,M015,Branch,30,Engineer,54,1,8602.22,0,33.9,Legitimate,-200.89
668,TX042046,AC00247,418.65,3/26/22 12:00 AM,Debit,San Francisco,D000577,49.20.211.229,M014,Online,29,Doctor,274,1,5599.81,0,3.6,Legitimate,-418.65
421,TX042047,AC00282,309.71,5/24/24 12:00 AM,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,0,34.9,Legitimate,309.71
13,TX042048,AC00131,341.15,12/21/21 12:00 AM,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,0,26.9,Legitimate,-341.15
5,TX042049,AC00360,763.35,6/4/22 12:00 AM,Credit,Mesa,D000441,16.94.155.46,M039,Branch,62,Retired,38,1,4732.57,0,36.1,Legitimate,763.35
394,TX042050,AC00122,297.29,9/4/24 12:00 AM,Debit,Virginia Beach,D000166,200.136.146.93,M029,Branch,22,Student,30,1,1833.24,0,37.2,Legitimate,-297.29
984,TX042051,AC00219,14.36,5/4/21 12:00 AM,Debit,Phoenix,D000670,37.227.215.145,M077,Branch,24,Student,20,1,954.83,0,38.6,Legitimate,-14.36
528,TX042052,AC00366,106.46,1/26/20 12:00 AM,Debit,Chicago,D000493,175.230.206.232,M064,Online,70,Doctor,83,1,7037.34,0,29.9,Legitimate,-106.46
613,TX042053,AC00212,164.75,1/7/22 12:00 AM,Debit,Dallas,D000677,197.187.216.106,M099,ATM,61,Doctor,162,1,11036.74,0,19.0,Legitimate,-164.75
431,TX042054,AC00317,428.78,1/12/21 12:00 AM,Debit,Las Vegas,D000107,155.140.33.42,M066,Online,32,Engineer,26,1,9040.33,0,37.8,Legitimate,-428.78
27,TX042055,AC00032,225.23,3/4/22 12:00 AM,Debit,Tucson,D000001,121.67.144.20,M047,ATM,70,Retired,50,1,1477.63,0,34.5,Legitimate,-225.23
366,TX042056,AC00358,1744.75,6/6/20 12:00 AM,Debit,Memphis,D000008,26.105.49.129,M066,ATM,24,Student,150,1,1380.34,0,20.7,Legitimate,-1744.75
566,TX042057,AC00215,622.91,7/15/23 12:00 AM,Debit,Portland,D000609,211.97.88.141,M031,Branch,32,Engineer,130,1,714.45,0,23.4,Legitimate,-622.91
330,TX042058,AC00182,424.63,1/27/23 12:00 AM,Debit,San Diego,D000563,141.241.241.128,M019,Branch,23,Student,136,1,1790.27,0,22.6,Legitimate,-424.63
635,TX042059,AC00325,365.12,8/19/21 12:00 AM,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,0,48.3,Legitimate,-365.12
236,TX042060,AC00041,112.24,10/8/23 12:00 AM,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29,0,17.8,Legitimate,-112.24
946,TX042061,AC00396,300.02,11/12/20 12:00 AM,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,0,37.6,Legitimate,-300.02
686,TX042062,AC00327,12.8,1/23/20 12:00 AM,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21,Student,131,1,320.25,0,23.3,Legitimate,-12.8
66,TX042063,AC00047,722.31,11/11/22 12:00 AM,Debit,Chicago,D000551,136.105.231.135,M100,Branch,78,Retired,27,1,5134.37,0,37.7,Legitimate,-722.31
53,TX042064,AC00211,405.59,12/19/20 12:00 AM,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41,Doctor,88,1,11108.39,0,29.2,Legitimate,-405.59
180,TX042065,AC00093,231.07,2/19/25 12:00 AM,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53,0,16.7,Legitimate,-231.07
241,TX042066,AC00217,43.09,10/25/21 12:00 AM,Debit,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,0,38.1,Legitimate,-43.09
203,TX042067,AC00434,43.27,7/28/22 12:00 AM,Debit,Albuquerque,D000422,32.71.250.58,M027,Online,24,Student,13,1,928.33,0,39.6,Legitimate,-43.27
154,TX042068,AC00012,306.43,10/6/21 12:00 AM,Debit,Baltimore,D000256,65.164.3.100,M018,ATM,53,Retired,41,1,3966.54,0,35.7,Legitimate,-306.43
938,TX042069,AC00242,68.76,8/8/22 12:00 AM,Credit,Austin,D000670,97.106.5.76,M004,Branch,36,Doctor,44,1,184.72,0,35.3,Legitimate,68.76
166,TX042070,AC00014,449.65,7/31/20 12:00 AM,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,49,Engineer,163,1,8253.65,0,18.9,Legitimate,449.65
212,TX042071,AC00130,251.38,8/9/25 12:00 AM,Debit,Portland,D000646,116.43.88.219,M053,Branch,79,Retired,109,1,4543.56,0,26.3,Legitimate,-251.38
574,TX042072,AC00085,163.84,1/13/21 12:00 AM,Debit,Louisville,D000309,188.124.181.12,M017,Online,18,Student,134,1,299.93,0,22.9,Legitimate,-163.84
7,TX042073,AC00328,3.57,5/17/22 12:00 AM,Debit,Charlotte,D000286,8.244.162.185,M057,Online,65,Doctor,174,1,5766.96,0,17.4,Legitimate,-3.57
617,TX042074,AC00233,232.35,1/30/25 12:00 AM,Debit,Columbus,D000443,195.164.171.146,M063,Branch,30,Doctor,55,1,12385.05,0,33.8,Legitimate,-232.35
314,TX042075,AC00295,332.32,7/23/22 12:00 AM,Debit,San Antonio,D000554,141.241.241.128,M005,ATM,63,Doctor,167,1,12626.49,0,18.3,Legitimate,-332.32
788,TX042076,AC00039,391.38,3/15/24 12:00 AM,Debit,Columbus,D000686,198.24.183.157,M015,Online,35,Engineer,67,1,7936.91,0,32.1,Legitimate,-391.38
797,TX042077,AC00182,418.49,5/29/20 12:00 AM,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3,0,47.3,Legitimate,-418.49
168,TX042078,AC00249,314.98,10/11/21 12:00 AM,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,0,19.6,Legitimate,-314.98
252,TX042079,AC00306,196.93,7/23/24 12:00 AM,Credit,Memphis,D000589,93.169.212.219,M088,Branch,61,Doctor,149,1,7642.25,0,20.8,Legitimate,196.93
585,TX042080,AC00041,34.08,7/31/21 12:00 AM,Debit,Philadelphia,D000353,167.95.191.52,M094,ATM,24,Student,251,1,1484.76,0,6.8,Legitimate,-34.08
929,TX042081,AC00430,319.18,6/26/22 12:00 AM,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,0,21.0,Legitimate,-319.18
148,TX042082,AC00205,24.36,6/24/20 12:00 AM,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,0,36.8,Legitimate,-24.36
8,TX042083,AC00187,116.48,1/11/23 12:00 AM,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,55,Engineer,123,1,2104.82,0,24.4,Legitimate,-116.48
371,TX042084,AC00376,328.6,2/3/22 12:00 AM,Debit,Nashville,D000276,76.0.164.168,M077,Branch,75,Retired,39,1,5427.81,0,36.0,Legitimate,-328.6
628,TX042085,AC00137,310.2,2/28/25 12:00 AM,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,36,Engineer,68,1,9238.08,0,32.0,Legitimate,-310.2
785,TX042086,AC00093,74.56,5/22/22 12:00 AM,Debit,Memphis,D000293,146.47.189.38,M066,ATM,38,Doctor,260,1,11624.93,0,5.5,Legitimate,-74.56
835,TX042087,AC00180,107.95,12/18/24 12:00 AM,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,26,Student,247,1,7597.66,0,7.3,Legitimate,-107.95
823,TX042088,AC00116,5.35,6/4/25 12:00 AM,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,0,3.3,Legitimate,-5.35
445,TX042089,AC00200,699.87,1/13/25 12:00 AM,Debit,Atlanta,D000277,163.58.140.206,M080,Online,68,Retired,91,1,2016.02,0,28.8,Legitimate,-699.87
106,TX042090,AC00325,164.09,6/16/24 12:00 AM,Debit,Philadelphia,D000635,89.237.88.251,M009,Branch,48,Doctor,140,1,5529.92,0,22.1,Legitimate,-164.09
153,TX042091,AC00089,137.56,7/4/23 12:00 AM,Debit,Raleigh,D000373,163.129.70.210,M024,Branch,45,Engineer,63,1,4381.24,0,32.7,Legitimate,-137.56
605,TX042092,AC00176,589.52,11/16/22 12:00 AM,Credit,San Antonio,D000063,200.136.146.93,M085,ATM,19,Student,162,1,1673.76,0,19.0,Legitimate,589.52
403,TX042093,AC00248,45.68,6/27/20 12:00 AM,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,0,18.8,Legitimate,-45.68
711,TX042094,AC00235,65.32,10/22/20 12:00 AM,Debit,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,0,23.6,Legitimate,-65.32
931,TX042095,AC00208,623.18,4/13/22 12:00 AM,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,0,19.6,Legitimate,-623.18
120,TX042096,AC00455,364.8,12/9/23 12:00 AM,Debit,Nashville,D000628,205.45.234.42,M073,ATM,22,Student,211,1,3901.82,0,12.3,Legitimate,-364.8
937,TX042097,AC00311,56.4,1/11/20 12:00 AM,Debit,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,0,22.8,Legitimate,-56.4
532,TX042098,AC00179,194.54,8/13/25 12:00 AM,Debit,Las Vegas,D000699,147.227.81.224,M090,Online,52,Engineer,92,1,9199.52,0,28.7,Legitimate,-194.54
326,TX042099,AC00144,511.77,12/16/25 12:00 AM,Credit,San Antonio,D000501,63.191.171.41,M009,ATM,54,Doctor,139,1,1265.28,0,22.2,Legitimate,511.77
772,TX042100,AC00140,157.08,6/20/20 12:00 AM,Debit,San Diego,D000494,167.104.180.235,M030,Online,34,Doctor,157,1,1523.72,0,19.7,Legitimate,-157.08
106,TX042101,AC00242,382.83,7/30/20 12:00 AM,Debit,Washington,D000104,166.41.54.117,M014,Branch,29,Doctor,153,1,8539.86,0,20.3,Legitimate,-382.83
856,TX042102,AC00211,394.24,2/3/25 12:00 AM,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41,Doctor,88,1,11108.39,0,29.2,Legitimate,-394.24
286,TX042103,AC00058,169.65,3/14/21 12:00 AM,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,0,31.9,Legitimate,-169.65
913,TX042104,AC00053,152.82,1/29/21 12:00 AM,Debit,Dallas,D000410,65.164.3.100,M066,Online,35,Engineer,135,1,6374.82,0,22.8,Legitimate,-152.82
584,TX042105,AC00218,150.56,2/14/21 12:00 AM,Debit,Fort Worth,D000407,80.75.92.66,M095,ATM,42,Engineer,111,3,4625.12,0,56.1,Legitimate,-150.56
236,TX042106,AC00337,906.62,3/17/24 12:00 AM,Debit,Sacramento,D000057,66.255.7.16,M093,ATM,25,Student,29,1,261.97,0,37.4,Legitimate,-906.62
848,TX042107,AC00451,320.46,10/17/20 12:00 AM,Debit,Kansas City,D000128,52.1.78.30,M039,ATM,27,Student,101,1,192.63,0,27.4,Legitimate,-320.46
152,TX042108,AC00030,375.56,2/7/21 12:00 AM,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,0,55.1,Legitimate,-375.56
825,TX042109,AC00305,115.83,5/21/22 12:00 AM,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,14829.85,1,83.2,Suspected Fraud,-115.83
202,TX042110,AC00242,346.08,8/8/23 12:00 AM,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,0,1.0,Legitimate,346.08
242,TX042111,AC00053,25.6,12/10/25 12:00 AM,Credit,Nashville,D000300,146.53.16.47,M004,Branch,58,Doctor,41,1,12059.85,0,35.7,Legitimate,25.6
960,TX042112,AC00225,39.18,6/4/21 12:00 AM,Debit,Omaha,D000435,152.234.65.155,M017,ATM,56,Retired,38,1,5889.51,0,36.1,Legitimate,-39.18
495,TX042113,AC00006,578.83,7/12/21 12:00 AM,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,0,24.7,Legitimate,-578.83
135,TX042114,AC00140,2.59,4/2/23 12:00 AM,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,0,37.0,Legitimate,-2.59
684,TX042115,AC00122,11.06,7/4/22 12:00 AM,Debit,Austin,D000371,77.208.193.198,M070,Online,42,Doctor,42,1,7879.66,0,35.6,Legitimate,-11.06
159,TX042116,AC00303,44.28,8/8/23 12:00 AM,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,18,Student,80,1,1769.33,0,30.3,Legitimate,-44.28
234,TX042117,AC00114,1032.47,6/24/21 12:00 AM,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,0,38.5,Legitimate,-1032.47
612,TX042118,AC00054,137.73,9/17/23 12:00 AM,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99,0,32.7,Legitimate,-137.73
337,TX042119,AC00071,448.53,7/21/25 12:00 AM,Debit,Fort Worth,D000020,68.254.244.208,M046,ATM,62,Retired,166,5,2963.29,1,78.5,Suspected Fraud,-448.53
309,TX042120,AC00258,69.09,2/5/24 12:00 AM,Credit,San Antonio,D000624,52.50.209.49,M043,Branch,25,Student,140,1,1210.33,0,22.1,Legitimate,69.09
772,TX042121,AC00125,452.9,5/30/24 12:00 AM,Credit,Houston,D000470,130.92.201.49,M003,Branch,77,Retired,99,1,5958.34,0,27.7,Legitimate,452.9
175,TX042122,AC00345,78.06,5/31/20 12:00 AM,Debit,Fort Worth,D000669,130.29.230.16,M096,Branch,28,Student,21,1,1913.06,0,38.5,Legitimate,-78.06
638,TX042123,AC00159,224.02,5/31/25 12:00 AM,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,0,33.7,Legitimate,224.02
658,TX042124,AC00225,633.15,3/21/24 12:00 AM,Debit,Boston,D000092,62.27.235.199,M080,Online,26,Student,140,1,214.61,0,22.1,Legitimate,-633.15
149,TX042125,AC00070,936.49,10/6/23 12:00 AM,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,0,19.2,Legitimate,936.49
301,TX042126,AC00430,226.33,12/4/20 12:00 AM,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,0,32.4,Legitimate,-226.33
426,TX042127,AC00227,118.63,4/28/23 12:00 AM,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27,Engineer,108,1,906.2,0,26.5,Legitimate,-118.63
496,TX042128,AC00171,100.47,1/24/24 12:00 AM,Debit,Denver,D000470,211.42.9.0,M033,Branch,72,Retired,18,1,7460.33,0,38.9,Legitimate,-100.47
143,TX042129,AC00056,142.14,9/28/23 12:00 AM,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67,Doctor,97,1,1262.68,0,28.0,Legitimate,-142.14
118,TX042130,AC00295,307.59,9/28/20 12:00 AM,Credit,Los Angeles,D000342,116.43.88.219,M030,Branch,20,Student,33,2,333.19,0,51.8,Legitimate,307.59
538,TX042131,AC00474,123.55,3/31/20 12:00 AM,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,45,Doctor,87,1,9798.26,0,29.4,Legitimate,-123.55
647,TX042132,AC00203,843.72,11/16/22 12:00 AM,Debit,San Diego,D000393,24.129.74.189,M058,Branch,22,Student,23,1,1244.93,0,38.2,Legitimate,-843.72
758,TX042133,AC00384,919.87,4/21/24 12:00 AM,Credit,Portland,D000359,195.164.171.146,M056,ATM,62,Retired,118,1,3743.63,0,25.1,Legitimate,919.87
934,TX042134,AC00108,252.89,4/27/22 12:00 AM,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,19,Student,12,4,868.91,1,84.7,Suspected Fraud,-252.89
990,TX042135,AC00367,402.26,2/16/24 12:00 AM,Debit,Virginia Beach,D000232,86.220.59.252,M003,Branch,22,Student,94,1,873.89,0,28.4,Legitimate,-402.26
796,TX042136,AC00282,23.91,10/21/25 12:00 AM,Debit,Boston,D000180,9.230.41.239,M070,ATM,62,Retired,55,1,5866.01,0,33.8,Legitimate,-23.91
114,TX042137,AC00390,17.38,5/3/25 12:00 AM,Credit,Detroit,D000317,204.120.80.105,M023,Online,30,Doctor,146,1,535.15,0,21.2,Legitimate,17.38
323,TX042138,AC00345,953.74,10/14/23 12:00 AM,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,0,18.1,Legitimate,-953.74
159,TX042139,AC00317,188.2,5/15/24 12:00 AM,Debit,Philadelphia,D000038,193.190.29.63,M039,Online,78,Retired,81,1,5909.52,0,30.2,Legitimate,-188.2
522,TX042140,AC00467,443.4,7/12/20 12:00 AM,Credit,Nashville,D000278,21.97.154.92,M033,Online,55,Engineer,63,1,8570.82,0,32.7,Legitimate,443.4
192,TX042141,AC00393,325.83,7/5/20 12:00 AM,Credit,Boston,D000099,197.23.128.119,M084,ATM,78,Retired,70,1,5002.7,0,31.7,Legitimate,325.83
357,TX042142,AC00419,308.8,3/16/24 12:00 AM,Credit,Charlotte,D000498,41.82.55.163,M071,Branch,53,Doctor,109,1,6366.84,0,26.3,Legitimate,308.8
154,TX042143,AC00035,54.62,10/21/24 12:00 AM,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,0,18.6,Legitimate,-54.62
890,TX042144,AC00297,596.2,3/1/21 12:00 AM,Debit,Omaha,D000010,50.202.8.53,M007,Online,27,Student,144,1,500.84,0,21.5,Legitimate,-596.2
698,TX042145,AC00154,334.11,7/22/23 12:00 AM,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94,0,27.9,Legitimate,-334.11
881,TX042146,AC00107,21.9,9/19/21 12:00 AM,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,0,31.0,Legitimate,-21.9
179,TX042147,AC00268,82.61,8/25/20 12:00 AM,Credit,Las Vegas,D000301,64.15.0.66,M085,ATM,48,Engineer,50,1,6470.57,0,34.5,Legitimate,82.61
723,TX042148,AC00445,342.18,4/9/22 12:00 AM,Credit,Phoenix,D000097,131.41.45.13,M081,Online,58,Engineer,80,1,6451.96,0,30.3,Legitimate,342.18
295,TX042149,AC00212,636.53,9/8/22 12:00 AM,Debit,Fort Worth,D000399,158.129.49.240,M015,Online,55,Engineer,157,1,2991.17,0,19.7,Legitimate,-636.53
594,TX042150,AC00193,439.86,8/28/24 12:00 AM,Debit,Mesa,D000282,216.151.64.40,M099,Branch,30,Engineer,105,1,7334.08,0,26.9,Legitimate,-439.86
120,TX042151,AC00152,31.22,3/10/25 12:00 AM,Credit,Denver,D000672,167.95.191.52,M010,Online,68,Doctor,63,1,7855.01,0,32.7,Legitimate,31.22
930,TX042152,AC00261,130.08,8/31/25 12:00 AM,Debit,Colorado Springs,D000095,186.54.68.246,M094,Online,69,Doctor,123,3,8354.54,0,54.4,Legitimate,-130.08
236,TX042153,AC00123,172.7,8/16/20 12:00 AM,Debit,New York,D000169,112.86.148.212,M088,ATM,59,Engineer,147,1,9500.95,0,21.1,Legitimate,-172.7
776,TX042154,AC00192,303.35,7/19/25 12:00 AM,Debit,Charlotte,D000101,197.23.128.119,M038,ATM,69,Retired,17,1,5943.13,0,39.0,Legitimate,-303.35
353,TX042155,AC00035,216.6,2/8/23 12:00 AM,Debit,Washington,D000428,64.89.183.39,M059,ATM,73,Retired,90,1,4069.17,0,29.0,Legitimate,-216.6
270,TX042156,AC00139,54.59,1/9/21 12:00 AM,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,0,34.8,Legitimate,54.59
992,TX042157,AC00446,76.9,11/20/23 12:00 AM,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,0,18.3,Legitimate,-76.9
362,TX042158,AC00277,130.5,5/12/20 12:00 AM,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,0,0.6,Legitimate,-130.5
420,TX042159,AC00389,136.02,10/8/22 12:00 AM,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,31,Engineer,13,1,4547.06,0,39.6,Legitimate,136.02
5,TX042160,AC00345,95.86,12/21/24 12:00 AM,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,0,21.9,Legitimate,-95.86
797,TX042161,AC00092,102.72,10/29/25 12:00 AM,Debit,El Paso,D000697,49.20.211.229,M095,Branch,54,Engineer,165,1,6323.45,0,18.6,Legitimate,-102.72
414,TX042162,AC00445,193.85,9/23/21 12:00 AM,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,0,37.2,Legitimate,193.85
620,TX042163,AC00032,490.38,1/17/21 12:00 AM,Credit,Kansas City,D000025,162.151.179.167,M096,Branch,54,Retired,45,1,3914.84,0,35.2,Legitimate,490.38
839,TX042164,AC00243,15.29,7/1/23 12:00 AM,Debit,Las Vegas,D000521,56.89.80.133,M044,Branch,26,Engineer,120,1,6611.26,0,24.8,Legitimate,-15.29
170,TX042165,AC00214,99.07,12/10/20 12:00 AM,Debit,Boston,D000501,147.227.81.224,M068,ATM,24,Student,46,1,703.26,0,35.0,Legitimate,-99.07
967,TX042166,AC00387,63.46,11/15/25 12:00 AM,Debit,New York,D000633,124.6.134.78,M041,Branch,67,Doctor,141,1,8937.35,0,21.9,Legitimate,-63.46
838,TX042167,AC00149,410.57,12/19/21 12:00 AM,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,0,30.1,Legitimate,-410.57
174,TX042168,AC00182,598.74,2/12/21 12:00 AM,Debit,Memphis,D000116,100.4.40.132,M036,ATM,41,Engineer,40,1,5906.58,0,35.9,Legitimate,-598.74
602,TX042169,AC00029,11.99,6/5/21 12:00 AM,Debit,Miami,D000609,176.96.83.253,M035,ATM,53,Engineer,144,1,7467.3,0,21.5,Legitimate,-11.99
981,TX042170,AC00006,641.98,4/1/22 12:00 AM,Debit,Detroit,D000044,51.250.46.149,M009,ATM,27,Student,121,1,892.83,0,24.7,Legitimate,-641.98
133,TX042171,AC00291,723.06,6/13/24 12:00 AM,Debit,New York,D000103,73.54.203.165,M050,ATM,50,Engineer,174,1,4111.38,0,17.4,Legitimate,-723.06
159,TX042172,AC00163,374.93,3/16/25 12:00 AM,Credit,Jacksonville,D000215,49.20.211.229,M065,Online,26,Student,30,1,1658.49,0,37.2,Legitimate,374.93
513,TX042173,AC00198,502.14,6/2/24 12:00 AM,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,0,32.6,Legitimate,-502.14
961,TX042174,AC00265,93.7,11/25/23 12:00 AM,Debit,Chicago,D000245,111.78.64.133,M036,Online,77,Retired,125,1,1033.94,0,24.1,Legitimate,-93.7
748,TX042175,AC00151,299.94,8/15/21 12:00 AM,Debit,Chicago,D000699,93.146.251.20,M065,Online,58,Retired,216,1,4474.2,0,11.6,Legitimate,-299.94
619,TX042176,AC00033,47.45,8/17/25 12:00 AM,Debit,San Diego,D000249,41.0.10.107,M012,ATM,64,Doctor,28,1,8253.52,0,37.5,Legitimate,-47.45
994,TX042177,AC00097,0.26,12/31/25 12:00 AM,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67,0,17.5,Legitimate,-0.26
578,TX042178,AC00265,439.95,10/16/23 12:00 AM,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,0,27.4,Legitimate,439.95
158,TX042179,AC00120,199.23,9/12/24 12:00 AM,Debit,Dallas,D000028,51.250.46.149,M029,ATM,21,Student,34,2,701.73,0,51.7,Legitimate,-199.23
853,TX042180,AC00323,777.11,10/27/21 12:00 AM,Debit,Kansas City,D000281,13.188.62.74,M093,Branch,47,Doctor,181,1,8802.97,0,16.4,Legitimate,-777.11
318,TX042181,AC00131,88.74,9/7/22 12:00 AM,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,0,1.8,Legitimate,88.74
552,TX042182,AC00242,35.3,10/30/24 12:00 AM,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,0,23.4,Legitimate,-35.3
698,TX042183,AC00425,150.8,7/18/22 12:00 AM,Debit,New York,D000682,133.223.159.151,M068,Branch,20,Student,280,1,1545.77,0,2.8,Legitimate,-150.8
993,TX042184,AC00303,41.62,7/22/24 12:00 AM,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,18,Student,80,1,1769.33,0,30.3,Legitimate,-41.62
872,TX042185,AC00159,453.08,2/27/25 12:00 AM,Credit,Kansas City,D000661,139.23.212.102,M040,Online,69,Retired,121,1,3907.54,0,24.7,Legitimate,453.08
750,TX042186,AC00176,849.29,8/8/25 12:00 AM,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,0,30.3,Legitimate,-849.29
45,TX042187,AC00091,51.23,10/1/21 12:00 AM,Debit,Chicago,D000290,212.220.106.248,M095,ATM,49,Doctor,146,1,7872.04,0,21.2,Legitimate,-51.23
876,TX042188,AC00212,173.68,11/9/22 12:00 AM,Debit,Dallas,D000677,197.187.216.106,M099,ATM,61,Doctor,162,1,11036.74,0,19.0,Legitimate,-173.68
