CustomerID,TotalTransactions,TotalSpent,MinBalance,MaxBalance,AvgTransaction,TotalReceived_Credit,TotalSpent_Debit,TransactionCount_Channel_ATM,TransactionCount_Channel_Branch,TransactionCount_Channel_BankOnline
871,53.0,13132.9,136.77,14273.42,247.790566,4974.09,8158.81,19.0,15.0,19.0
872,45.0,13797.41,123.24,14021.4,306.6091111,2660.24,11137.17,15.0,11.0,19.0
873,37.0,11811.12,136.77,14852.42,319.2194595,1911.92,9899.2,11.0,16.0,10.0
874,45.0,9051.88,465.63,14852.42,201.1528889,2224.68,6827.2,19.0,16.0,10.0
875,54.0,13960.38,232.56,14304.38,258.5255556,3040.06,10920.32,20.0,14.0,20.0
876,45.0,18139.86,267.53,13498.55,403.108,5195.4,12944.46,15.0,15.0,15.0
877,53.0,16787.57,129.29,14783.33,316.7466038,3732.58,13054.99,13.0,20.0,20.0
878,42.0,11154.5,232.56,14942.78,265.5833333,1066.85,10087.65,15.0,12.0,15.0
879,68.0,19672.61,187.9,14343.0,289.3030882,2035.18,17637.43,27.0,21.0,20.0
880,43.0,15154.67,168.84,14804.7,352.434186,2156.39,12998.28,11.0,16.0,16.0
881,57.0,14815.38,185.87,14942.78,259.9189474,2979.47,11835.91,15.0,18.0,24.0
882,50.0,15129.27,312.19,14829.85,302.5854,4433.02,10696.25,19.0,16.0,15.0
883,38.0,15289.51,409.26,14494.18,402.3555263,3082.62,12206.89,9.0,14.0,15.0
884,42.0,13209.35,289.71,11624.93,314.5083333,3758.16,9451.19,11.0,15.0,16.0
885,53.0,14285.19,219.53,14928.35,269.5318868,3468.91,10816.28,22.0,16.0,15.0
886,66.0,19179.37,123.24,14453.35,290.5965152,4833.94,14345.43,23.0,20.0,23.0
887,51.0,18444.45,461.83,14321.73,361.6558824,5232.68,13211.77,18.0,16.0,17.0
888,37.0,12186.58,399.57,14611.9,329.367027,2617.15,9569.43,10.0,15.0,12.0
889,47.0,13098.5,447.06,12896.68,278.6914894,1648.25,11450.25,22.0,16.0,9.0
890,42.0,12733.83,151.42,13758.91,303.1864286,2190.87,10542.96,20.0,14.0,8.0
891,52.0,14989.26,213.36,14021.4,288.255,3718.83,11270.43,21.0,17.0,14.0
892,41.0,11872.05,117.98,14942.78,289.5621951,4256.09,7615.96,12.0,20.0,9.0
893,56.0,18636.88,503.01,13293.83,332.8014286,5989.29,12647.59,14.0,19.0,23.0
894,48.0,13656.6,431.16,14817.22,284.5125,2314.08,11342.52,17.0,16.0,15.0
895,44.0,9110.44,213.0,13264.14,207.0554545,1635.29,7475.15,16.0,17.0,11.0
896,54.0,14187.59,160.83,14611.9,262.7331481,3002.97,11184.62,18.0,21.0,15.0
897,52.0,16244.93,131.25,13856.18,312.4025,2828.56,13416.37,20.0,15.0,17.0
898,48.0,15084.15,129.79,14371.08,314.253125,2176.49,12907.66,18.0,17.0,13.0
899,42.0,12245.04,319.65,14935.5,291.5485714,5736.5,6508.54,9.0,15.0,18.0
900,47.0,17459.05,187.9,13991.5,371.4691489,6244.45,11214.6,14.0,19.0,14.0
901,38.0,12014.99,225.53,14348.65,316.1839474,718.59,11296.4,12.0,11.0,15.0
902,53.0,16638.7,106.86,14350.11,313.9377358,5515.58,11123.12,21.0,14.0,18.0
903,48.0,14888.26,287.46,13586.06,310.1720833,3358.93,11529.33,20.0,17.0,11.0
904,58.0,15913.28,261.97,14833.34,274.3668966,2373.24,13540.04,13.0,22.0,23.0
905,65.0,20377.25,193.8,13948.09,313.4961538,5027.98,15349.27,16.0,22.0,27.0
906,52.0,16180.15,447.82,12139.83,311.1567308,3569.62,12610.53,18.0,10.0,24.0
907,36.0,13281.19,717.99,14021.4,368.9219444,1708.83,11572.36,19.0,7.0,10.0
908,56.0,15240.21,145.5,14401.17,272.1466071,3044.89,12195.32,23.0,14.0,19.0
909,40.0,11710.09,524.46,14576.47,292.75225,3330.43,8379.66,11.0,10.0,19.0
910,48.0,19574.62,125.85,14639.28,407.8045833,6411.4,13163.22,18.0,15.0,15.0
911,69.0,20872.44,131.25,14214.48,302.4991304,3302.57,17569.87,22.0,22.0,25.0
912,45.0,15858.94,123.24,14935.5,352.4208889,4424.75,11434.19,12.0,15.0,18.0
913,55.0,18172.16,151.28,14847.97,330.4029091,3511.43,14660.73,20.0,15.0,20.0
914,58.0,16595.99,101.25,14904.9,286.1377586,4545.05,12050.94,23.0,15.0,20.0
915,61.0,16842.49,102.2,14798.1,276.1063934,3210.86,13631.63,14.0,23.0,24.0
916,65.0,16678.49,123.24,14815.87,256.5921538,4526.68,12151.81,16.0,18.0,31.0
917,51.0,16166.6,105.01,13531.22,316.9921569,4117.21,12049.39,17.0,25.0,9.0
918,53.0,14769.5,187.9,14852.42,278.6698113,5168.63,9600.87,15.0,18.0,20.0
919,49.0,15862.26,106.86,14804.7,323.7195918,3431.8,12430.46,15.0,18.0,16.0
920,48.0,15278.37,123.24,14466.38,318.299375,3190.5,12087.87,17.0,13.0,18.0
921,62.0,20196.28,151.42,13182.11,325.7464516,5613.57,14582.71,22.0,21.0,19.0
922,53.0,15535.94,189.69,14851.28,293.1309434,4446.95,11088.99,15.0,20.0,18.0
923,60.0,20201.21,145.5,14180.21,336.6868333,5132.89,15068.32,22.0,14.0,24.0
924,39.0,13068.41,471.28,13560.63,335.0874359,4895.0,8173.41,10.0,18.0,11.0
925,70.0,19764.22,162.53,14077.97,282.346,3971.55,15792.67,22.0,22.0,26.0
926,63.0,21413.23,229.02,13586.99,339.8925397,7119.27,14293.96,21.0,27.0,15.0
927,50.0,10686.91,123.24,13991.5,213.7382,4591.31,6095.6,12.0,19.0,19.0
928,42.0,11373.28,105.01,14464.3,270.792381,3779.97,7593.31,8.0,21.0,13.0
929,45.0,15328.75,341.24,14852.42,340.6388889,4877.63,10451.12,17.0,12.0,16.0
930,49.0,16270.59,319.84,14783.33,332.0528571,5963.96,10306.63,16.0,15.0,18.0
931,37.0,16437.85,184.72,14935.5,444.2662162,1791.9,14645.95,13.0,14.0,10.0
932,44.0,12619.78,193.8,14143.32,286.8131818,2775.44,9844.34,13.0,14.0,17.0
933,48.0,14532.08,162.53,14765.41,302.7516667,2793.95,11738.13,14.0,17.0,17.0
934,48.0,14568.05,342.73,14395.88,303.5010417,2895.16,11672.89,19.0,12.0,17.0
935,45.0,12927.29,314.28,12319.26,287.2731111,4258.54,8668.75,17.0,16.0,12.0
936,46.0,15076.18,201.04,14611.9,327.7430435,5636.96,9439.22,14.0,18.0,14.0
937,48.0,11490.31,225.53,14942.78,239.3814583,2190.71,9299.6,15.0,20.0,13.0
938,53.0,18662.57,145.5,14851.28,352.1239623,1445.22,17217.35,22.0,19.0,12.0
939,49.0,11225.1,112.76,13293.83,229.0836735,2115.73,9109.37,14.0,16.0,19.0
940,70.0,18725.68,120.89,14783.33,267.5097143,1253.32,17472.36,26.0,21.0,23.0
941,40.0,14300.01,112.76,14489.69,357.50025,3178.61,11121.4,17.0,12.0,11.0
942,50.0,16058.02,261.97,11388.15,321.1604,2339.44,13718.58,22.0,13.0,15.0
943,47.0,14558.0,246.57,11108.39,309.7446809,4001.43,10556.57,14.0,15.0,18.0
944,49.0,13275.91,290.59,14928.35,270.9369388,3248.34,10027.57,18.0,18.0,13.0
945,53.0,13593.53,202.69,14273.42,256.4816981,3048.08,10545.45,17.0,14.0,22.0
946,71.0,26233.4,319.65,13777.1,369.484507,5052.6,21180.8,28.0,24.0,19.0
947,41.0,14890.68,248.52,13777.79,363.1873171,6563.22,8327.46,11.0,12.0,18.0
948,47.0,14095.11,221.79,14833.34,299.8959574,4019.7,10075.41,13.0,20.0,14.0
949,51.0,13729.68,289.71,14410.44,269.2094118,1753.46,11976.22,20.0,11.0,20.0
950,38.0,14539.58,101.25,14935.5,382.6205263,4904.32,9635.26,14.0,7.0,17.0
951,56.0,14919.33,164.12,13374.89,266.4166071,2726.13,12193.2,26.0,15.0,15.0
952,40.0,11834.48,319.04,13625.52,295.862,1781.74,10052.74,14.0,15.0,11.0
953,45.0,13881.44,699.9,14401.17,308.4764444,3588.95,10292.49,12.0,21.0,12.0
954,45.0,13544.28,296.47,13869.86,300.984,2681.71,10862.57,16.0,20.0,9.0
955,42.0,12271.31,234.41,14847.97,292.1740476,1219.35,11051.96,12.0,16.0,14.0
956,55.0,14679.25,136.74,13542.41,266.8954545,2856.25,11823.0,20.0,16.0,19.0
957,38.0,10562.86,145.5,13694.68,277.97,2670.45,7892.41,8.0,10.0,20.0
958,46.0,13708.43,117.98,14464.3,298.0093478,2570.59,11137.84,10.0,14.0,22.0
959,50.0,13914.04,136.77,13347.69,278.2808,4255.83,9658.21,13.0,24.0,13.0
960,45.0,9905.18,369.86,14639.28,220.1151111,2726.76,7178.42,15.0,13.0,17.0
961,36.0,9791.39,761.0,14410.44,271.9830556,2248.71,7542.68,12.0,11.0,13.0
962,58.0,15917.21,782.35,14847.97,274.4346552,3076.0,12841.21,23.0,19.0,16.0
963,60.0,22732.64,213.36,14352.33,378.8773333,3804.76,18927.88,22.0,21.0,17.0
964,44.0,8057.58,478.23,14268.95,183.1268182,1173.95,6883.63,16.0,11.0,17.0
965,51.0,13366.82,130.76,13586.06,262.0945098,2962.31,10404.51,15.0,22.0,14.0
966,52.0,12393.09,602.36,14928.35,238.3286538,2630.02,9763.07,10.0,22.0,20.0
967,62.0,18376.44,101.25,13696.31,296.3941935,2871.85,15504.59,22.0,11.0,29.0
968,53.0,18992.93,106.86,13777.79,358.3571698,4411.05,14581.88,13.0,20.0,20.0
969,49.0,13763.61,246.57,13538.14,280.89,2767.85,10995.76,16.0,13.0,20.0
970,65.0,18650.64,330.16,14611.9,286.9329231,2006.39,16644.25,22.0,23.0,20.0
971,57.0,18205.7,105.01,14631.88,319.3982456,4511.89,13693.81,15.0,22.0,20.0
972,53.0,19003.21,273.78,12896.06,358.5511321,4929.55,14073.66,20.0,17.0,16.0
973,54.0,18429.85,233.21,13084.27,341.2935185,4504.19,13925.66,17.0,19.0,18.0
974,46.0,14009.55,131.25,12995.7,304.5554348,3380.34,10629.21,15.0,13.0,18.0
975,51.0,14562.14,201.04,14466.38,285.5321569,3240.54,11321.6,11.0,19.0,21.0
976,54.0,15311.04,605.95,14389.45,283.5377778,3913.1,11397.94,17.0,20.0,17.0
977,48.0,15795.98,137.42,14365.18,329.0829167,3248.36,12547.62,19.0,12.0,17.0
978,68.0,21586.37,123.24,14817.22,317.4466176,4695.29,16891.08,22.0,27.0,19.0
979,41.0,12731.24,221.79,14273.42,310.5180488,4365.34,8365.9,16.0,15.0,10.0
980,51.0,14294.86,101.25,13558.56,280.2913725,3883.34,10411.52,15.0,16.0,20.0
981,44.0,15623.03,546.46,14273.42,355.0688636,4431.62,11191.41,19.0,12.0,13.0
982,41.0,15276.85,259.77,12139.83,372.6060976,3301.12,11975.73,14.0,12.0,15.0
983,54.0,15878.34,206.2,14352.33,294.0433333,3293.37,12584.97,13.0,23.0,18.0
984,46.0,14934.2,364.72,13374.89,324.6565217,1454.93,13479.27,14.0,20.0,12.0
985,62.0,18521.94,246.57,13586.06,298.7409677,4110.28,14411.66,31.0,22.0,9.0
986,36.0,11534.63,333.19,13498.55,320.4063889,1394.53,10140.1,15.0,12.0,9.0
987,54.0,13500.51,129.79,13586.06,250.0094444,2612.04,10888.47,17.0,17.0,20.0
988,45.0,13080.02,131.25,14365.18,290.6671111,4003.4,9076.62,9.0,23.0,13.0
989,49.0,14467.97,239.12,13389.16,295.2646939,3343.26,11124.71,12.0,14.0,23.0
990,47.0,14640.5,168.84,14942.78,311.5,2714.67,11925.83,11.0,17.0,19.0
991,33.0,8126.64,213.0,13801.15,246.2618182,3223.1,4903.54,9.0,13.0,11.0
992,50.0,18972.03,164.12,14348.65,379.4406,5583.44,13388.59,17.0,19.0,14.0
993,53.0,14611.67,136.74,14352.33,275.6918868,2280.33,12331.34,20.0,16.0,17.0
994,55.0,15029.51,105.01,14851.28,273.2638182,3723.07,11306.44,23.0,13.0,19.0
995,49.0,17324.13,192.63,12961.53,353.5536735,4729.96,12594.17,15.0,20.0,14.0
996,45.0,15116.28,136.74,14935.5,335.9173333,2431.35,12684.93,17.0,16.0,12.0
997,45.0,12015.35,162.53,14180.21,267.0077778,2213.45,9801.9,12.0,22.0,11.0
998,60.0,19827.53,229.02,14881.77,330.4588333,3508.7,16318.83,23.0,19.0,18.0
999,52.0,16767.45,160.83,14328.29,322.4509615,3808.63,12958.82,14.0,24.0,14.0
1000,57.0,18262.73,136.77,14935.5,320.3987719,5949.63,12313.1,15.0,26.0,16.0
